Notes,State,State Code,UCD - Drug/Alcohol Induced,UCD - Drug/Alcohol Induced Code,Year,Year Code,Deaths,Population,Crude Rate
,Maine,23,All other non-drug and non-alcohol causes,O,2001,2001,190,1285692,14.8
,Maine,23,All other non-drug and non-alcohol causes,O,2002,2002,174,1295960,13.4
,Maine,23,All other non-drug and non-alcohol causes,O,2003,2003,177,1306513,13.5
,Maine,23,All other non-drug and non-alcohol causes,O,2004,2004,181,1313688,13.8
,Maine,23,All other non-drug and non-alcohol causes,O,2005,2005,237,1318787,18
,Maine,23,All other non-drug and non-alcohol causes,O,2006,2006,225,1323619,17
,Maine,23,All other non-drug and non-alcohol causes,O,2007,2007,208,1327040,15.7
,Maine,23,All other non-drug and non-alcohol causes,O,2008,2008,174,1330509,13.1
,Maine,23,All other non-drug and non-alcohol causes,O,2009,2009,236,1329590,17.7
,Maine,23,All other non-drug and non-alcohol causes,O,2010,2010,186,1328361,14
,Maine,23,All other non-drug and non-alcohol causes,O,2011,2011,241,1328188,18.1
,Maine,23,All other non-drug and non-alcohol causes,O,2012,2012,2222,1329192,167.2
,Maine,23,All other non-drug and non-alcohol causes,O,2013,2013,2494,1328302,187.8
,Maine,23,All other non-drug and non-alcohol causes,O,2014,2014,2322,1330089,174.6
,Maine,23,All other non-drug and non-alcohol causes,O,2015,2015,2578,1329328,193.9
,Maine,23,All other non-drug and non-alcohol causes,O,2016,2016,2571,1331479,193.1
,Maine,23,All other non-drug and non-alcohol causes,O,2017,2017,2764,1335907,206.9
,Maine,23,All other non-drug and non-alcohol causes,O,2018,2018,2842,1338404,212.3
,Maryland,24,Drug-induced causes,D,1999,1999,660,5254509,12.6
,Maryland,24,Drug-induced causes,D,2000,2000,657,5296486,12.4
,Maryland,24,Drug-induced causes,D,2001,2001,676,5374691,12.6
,Maryland,24,Drug-induced causes,D,2002,2002,759,5440389,14
,Maryland,24,Drug-induced causes,D,2003,2003,834,5496269,15.2
,Maryland,24,Drug-induced causes,D,2004,2004,721,5546935,13
,Maryland,24,Drug-induced causes,D,2005,2005,696,5592379,12.4
,Maryland,24,Drug-induced causes,D,2006,2006,805,5627367,14.3
,Maryland,24,Drug-induced causes,D,2007,2007,807,5653408,14.3
,Maryland,24,Drug-induced causes,D,2008,2008,731,5684965,12.9
,Maryland,24,Drug-induced causes,D,2009,2009,768,5730388,13.4
,Maryland,24,Drug-induced causes,D,2010,2010,674,5773552,11.7
,Maryland,24,Drug-induced causes,D,2011,2011,731,5828289,12.5
,Maryland,24,Drug-induced causes,D,2012,2012,860,5884563,14.6
,Maryland,24,Drug-induced causes,D,2013,2013,908,5928814,15.3
,Maryland,24,Drug-induced causes,D,2014,2014,1095,5976407,18.3
,Maryland,24,Drug-induced causes,D,2015,2015,1320,6006401,22
,Maryland,24,Drug-induced causes,D,2016,2016,2089,6016447,34.7
,Maryland,24,Drug-induced causes,D,2017,2017,2296,6052177,37.9
,Maryland,24,Drug-induced causes,D,2018,2018,2385,6042718,39.5
,Maryland,24,Alcohol-induced causes,A,1999,1999,12,5254509,Unreliable
,Maryland,24,Alcohol-induced causes,A,2000,2000,12,5296486,Unreliable
,Maryland,24,Alcohol-induced causes,A,2001,2001,10,5374691,Unreliable
,Maryland,24,Alcohol-induced causes,A,2003,2003,22,5496269,0.4
,Maryland,24,Alcohol-induced causes,A,2004,2004,19,5546935,Unreliable
,Maryland,24,Alcohol-induced causes,A,2005,2005,22,5592379,0.4
,Maryland,24,Alcohol-induced causes,A,2006,2006,25,5627367,0.4
,Maryland,24,Alcohol-induced causes,A,2007,2007,49,5653408,0.9
,Maryland,24,Alcohol-induced causes,A,2008,2008,28,5684965,0.5
,Maryland,24,Alcohol-induced causes,A,2009,2009,22,5730388,0.4
,Maryland,24,Alcohol-induced causes,A,2010,2010,29,5773552,0.5
,Maryland,24,Alcohol-induced causes,A,2011,2011,32,5828289,0.5
,Maryland,24,Alcohol-induced causes,A,2012,2012,29,5884563,0.5
,Maryland,24,Alcohol-induced causes,A,2013,2013,32,5928814,0.5
,Maryland,24,Alcohol-induced causes,A,2014,2014,26,5976407,0.4
,Maryland,24,Alcohol-induced causes,A,2015,2015,26,6006401,0.4
,Maryland,24,Alcohol-induced causes,A,2016,2016,43,6016447,0.7
,Maryland,24,Alcohol-induced causes,A,2017,2017,50,6052177,0.8
,Maryland,24,Alcohol-induced causes,A,2018,2018,45,6042718,0.7
,Maryland,24,All other non-drug and non-alcohol causes,O,1999,1999,231,5254509,4.4
,Maryland,24,All other non-drug and non-alcohol causes,O,2000,2000,263,5296486,5
,Maryland,24,All other non-drug and non-alcohol causes,O,2001,2001,273,5374691,5.1
,Maryland,24,All other non-drug and non-alcohol causes,O,2002,2002,259,5440389,4.8
,Maryland,24,All other non-drug and non-alcohol causes,O,2003,2003,5968,5496269,108.6
,Maryland,24,All other non-drug and non-alcohol causes,O,2004,2004,5013,5546935,90.4
,Maryland,24,All other non-drug and non-alcohol causes,O,2005,2005,5875,5592379,105.1
,Maryland,24,All other non-drug and non-alcohol causes,O,2006,2006,5544,5627367,98.5
,Maryland,24,All other non-drug and non-alcohol causes,O,2007,2007,5378,5653408,95.1
,Maryland,24,All other non-drug and non-alcohol causes,O,2008,2008,5361,5684965,94.3
,Maryland,24,All other non-drug and non-alcohol causes,O,2009,2009,5294,5730388,92.4
,Maryland,24,All other non-drug and non-alcohol causes,O,2010,2010,5238,5773552,90.7
,Maryland,24,All other non-drug and non-alcohol causes,O,2011,2011,4961,5828289,85.1
,Maryland,24,All other non-drug and non-alcohol causes,O,2012,2012,4966,5884563,84.4
,Maryland,24,All other non-drug and non-alcohol causes,O,2013,2013,5021,5928814,84.7
,Maryland,24,All other non-drug and non-alcohol causes,O,2014,2014,4956,5976407,82.9
,Maryland,24,All other non-drug and non-alcohol causes,O,2015,2015,4802,6006401,79.9
,Maryland,24,All other non-drug and non-alcohol causes,O,2016,2016,4846,6016447,80.5
,Maryland,24,All other non-drug and non-alcohol causes,O,2017,2017,5102,6052177,84.3
,Maryland,24,All other non-drug and non-alcohol causes,O,2018,2018,5113,6042718,84.6
,Massachusetts,25,Drug-induced causes,D,1999,1999,512,6317345,8.1
,Massachusetts,25,Drug-induced causes,D,2000,2000,484,6349097,7.6
,Massachusetts,25,Drug-induced causes,D,2001,2001,714,6397634,11.2
,Massachusetts,25,Drug-induced causes,D,2002,2002,736,6417206,11.5
,Massachusetts,25,Drug-induced causes,D,2003,2003,876,6422565,13.6
,Massachusetts,25,Drug-induced causes,D,2004,2004,704,6412281,11
,Massachusetts,25,Drug-induced causes,D,2005,2005,867,6403290,13.5
,Massachusetts,25,Drug-induced causes,D,2006,2006,1021,6410084,15.9
,Massachusetts,25,Drug-induced causes,D,2007,2007,1003,6431559,15.6
,Massachusetts,25,Drug-induced causes,D,2008,2008,885,6468967,13.7
,Massachusetts,25,Drug-induced causes,D,2009,2009,916,6517613,14.1
,Massachusetts,25,Drug-induced causes,D,2010,2010,836,6547629,12.8
,Massachusetts,25,Drug-induced causes,D,2011,2011,1017,6587536,15.4
,Massachusetts,25,Drug-induced causes,D,2012,2012,976,6646144,14.7
,Massachusetts,25,Drug-induced causes,D,2013,2013,1200,6692824,17.9
,Massachusetts,25,Drug-induced causes,D,2014,2014,1402,6745408,20.8
,Massachusetts,25,Drug-induced causes,D,2015,2015,1851,6794422,27.2
,Massachusetts,25,Drug-induced causes,D,2016,2016,2379,6811779,34.9
,Massachusetts,25,Drug-induced causes,D,2017,2017,2323,6859819,33.9
,Massachusetts,25,Drug-induced causes,D,2018,2018,2391,6902149,34.6
,Massachusetts,25,Alcohol-induced causes,A,1999,1999,12,6317345,Unreliable
,Massachusetts,25,Alcohol-induced causes,A,2007,2007,10,6431559,Unreliable
,Massachusetts,25,Alcohol-induced causes,A,2008,2008,23,6468967,0.4
,Massachusetts,25,Alcohol-induced causes,A,2009,2009,14,6517613,Unreliable
,Massachusetts,25,Alcohol-induced causes,A,2010,2010,19,6547629,Unreliable
,Massachusetts,25,Alcohol-induced causes,A,2011,2011,20,6587536,0.3
,Massachusetts,25,Alcohol-induced causes,A,2012,2012,21,6646144,0.3
,Massachusetts,25,Alcohol-induced causes,A,2013,2013,24,6692824,0.4
,Massachusetts,25,Alcohol-induced causes,A,2014,2014,32,6745408,0.5
,Massachusetts,25,Alcohol-induced causes,A,2015,2015,71,6794422,1
,Massachusetts,25,Alcohol-induced causes,A,2016,2016,77,6811779,1.1
,Massachusetts,25,Alcohol-induced causes,A,2017,2017,88,6859819,1.3
,Massachusetts,25,Alcohol-induced causes,A,2018,2018,103,6902149,1.5
,Massachusetts,25,All other non-drug and non-alcohol causes,O,1999,1999,128,6317345,2
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2000,2000,239,6349097,3.8
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2001,2001,247,6397634,3.9
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2002,2002,216,6417206,3.4
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2003,2003,257,6422565,4
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2004,2004,279,6412281,4.4
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2005,2005,291,6403290,4.5
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2006,2006,368,6410084,5.7
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2007,2007,385,6431559,6
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2008,2008,389,6468967,6
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2009,2009,358,6517613,5.5
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2010,2010,389,6547629,5.9
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2011,2011,472,6587536,7.2
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2012,2012,444,6646144,6.7
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2013,2013,487,6692824,7.3
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2014,2014,1310,6745408,19.4
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2015,2015,5045,6794422,74.3
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2016,2016,5448,6811779,80
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2017,2017,5665,6859819,82.6
,Massachusetts,25,All other non-drug and non-alcohol causes,O,2018,2018,5646,6902149,81.8
,Michigan,26,Drug-induced causes,D,1999,1999,708,9897116,7.2
,Michigan,26,Drug-induced causes,D,2000,2000,871,9938444,8.8
,Michigan,26,Drug-induced causes,D,2001,2001,955,9991120,9.6
,Michigan,26,Drug-induced causes,D,2002,2002,1080,10015710,10.8
,Michigan,26,Drug-induced causes,D,2003,2003,1062,10041152,10.6
,Michigan,26,Drug-induced causes,D,2004,2004,1207,10055315,12
,Michigan,26,Drug-induced causes,D,2005,2005,1398,10051137,13.9
,Michigan,26,Drug-induced causes,D,2006,2006,1661,10036081,16.6
,Michigan,26,Drug-induced causes,D,2007,2007,1542,10001284,15.4
,Michigan,26,Drug-induced causes,D,2008,2008,1575,9946889,15.8
,Michigan,26,Drug-induced causes,D,2009,2009,1750,9901591,17.7
,Michigan,26,Drug-induced causes,D,2010,2010,1723,9883640,17.4
,Michigan,26,Drug-induced causes,D,2011,2011,1702,9876187,17.2
,Michigan,26,Drug-induced causes,D,2012,2012,1623,9883360,16.4
,Michigan,26,Drug-induced causes,D,2013,2013,1812,9895622,18.3
,Michigan,26,Drug-induced causes,D,2014,2014,2048,9909877,20.7
,Michigan,26,Drug-induced causes,D,2015,2015,2316,9922576,23.3
,Michigan,26,Drug-induced causes,D,2016,2016,2701,9928300,27.2
,Michigan,26,Drug-induced causes,D,2017,2017,3034,9962311,30.5
,Michigan,26,Drug-induced causes,D,2018,2018,2840,9995915,28.4
,Michigan,26,Alcohol-induced causes,A,1999,1999,19,9897116,Unreliable
,Michigan,26,Alcohol-induced causes,A,2000,2000,27,9938444,0.3
,Michigan,26,Alcohol-induced causes,A,2001,2001,28,9991120,0.3
,Michigan,26,Alcohol-induced causes,A,2002,2002,28,10015710,0.3
,Michigan,26,Alcohol-induced causes,A,2003,2003,40,10041152,0.4
,Michigan,26,Alcohol-induced causes,A,2004,2004,102,10055315,1
,Michigan,26,Alcohol-induced causes,A,2005,2005,143,10051137,1.4
,Michigan,26,Alcohol-induced causes,A,2006,2006,141,10036081,1.4
,Michigan,26,Alcohol-induced causes,A,2007,2007,166,10001284,1.7
,Michigan,26,Alcohol-induced causes,A,2008,2008,169,9946889,1.7
,Michigan,26,Alcohol-induced causes,A,2009,2009,185,9901591,1.9
,Michigan,26,Alcohol-induced causes,A,2010,2010,191,9883640,1.9
,Michigan,26,Alcohol-induced causes,A,2011,2011,213,9876187,2.2
,Michigan,26,Alcohol-induced causes,A,2012,2012,189,9883360,1.9
,Michigan,26,Alcohol-induced causes,A,2013,2013,189,9895622,1.9
,Michigan,26,Alcohol-induced causes,A,2014,2014,193,9909877,1.9
,Michigan,26,Alcohol-induced causes,A,2015,2015,153,9922576,1.5
,Michigan,26,Alcohol-induced causes,A,2016,2016,222,9928300,2.2
,Michigan,26,Alcohol-induced causes,A,2017,2017,250,9962311,2.5
,Michigan,26,Alcohol-induced causes,A,2018,2018,222,9995915,2.2
,Michigan,26,All other non-drug and non-alcohol causes,O,1999,1999,436,9897116,4.4
,Michigan,26,All other non-drug and non-alcohol causes,O,2000,2000,618,9938444,6.2
,Michigan,26,All other non-drug and non-alcohol causes,O,2001,2001,653,9991120,6.5
,Michigan,26,All other non-drug and non-alcohol causes,O,2002,2002,703,10015710,7
,Michigan,26,All other non-drug and non-alcohol causes,O,2003,2003,742,10041152,7.4
,Michigan,26,All other non-drug and non-alcohol causes,O,2004,2004,11126,10055315,110.6
,Michigan,26,All other non-drug and non-alcohol causes,O,2005,2005,13297,10051137,132.3
,Michigan,26,All other non-drug and non-alcohol causes,O,2006,2006,13432,10036081,133.8
,Michigan,26,All other non-drug and non-alcohol causes,O,2007,2007,13519,10001284,135.2
,Michigan,26,All other non-drug and non-alcohol causes,O,2008,2008,13697,9946889,137.7
,Michigan,26,All other non-drug and non-alcohol causes,O,2009,2009,13577,9901591,137.1
,Michigan,26,All other non-drug and non-alcohol causes,O,2010,2010,13624,9883640,137.8
,Michigan,26,All other non-drug and non-alcohol causes,O,2011,2011,14189,9876187,143.7
,Michigan,26,All other non-drug and non-alcohol causes,O,2012,2012,14242,9883360,144.1
,Michigan,26,All other non-drug and non-alcohol causes,O,2013,2013,14790,9895622,149.5
,Michigan,26,All other non-drug and non-alcohol causes,O,2014,2014,14996,9909877,151.3
,Michigan,26,All other non-drug and non-alcohol causes,O,2015,2015,12117,9922576,122.1
,Michigan,26,All other non-drug and non-alcohol causes,O,2016,2016,15280,9928300,153.9
,Michigan,26,All other non-drug and non-alcohol causes,O,2017,2017,15196,9962311,152.5
,Michigan,26,All other non-drug and non-alcohol causes,O,2018,2018,15334,9995915,153.4
,Minnesota,27,Drug-induced causes,D,1999,1999,168,4873481,3.4
,Minnesota,27,Drug-induced causes,D,2000,2000,161,4919479,3.3
,Minnesota,27,Drug-induced causes,D,2001,2001,226,4982796,4.5
,Minnesota,27,Drug-induced causes,D,2002,2002,241,5018935,4.8
,Minnesota,27,Drug-induced causes,D,2003,2003,296,5053572,5.9
,Minnesota,27,Drug-induced causes,D,2004,2004,302,5087713,5.9
,Minnesota,27,Drug-induced causes,D,2005,2005,338,5119598,6.6
,Minnesota,27,Drug-induced causes,D,2006,2006,378,5163555,7.3
,Minnesota,27,Drug-induced causes,D,2007,2007,359,5207203,6.9
,Minnesota,27,Drug-induced causes,D,2008,2008,398,5247018,7.6
,Minnesota,27,Drug-induced causes,D,2009,2009,441,5281203,8.4
,Minnesota,27,Drug-induced causes,D,2010,2010,427,5303925,8.1
,Minnesota,27,Drug-induced causes,D,2011,2011,557,5344861,10.4
,Minnesota,27,Drug-induced causes,D,2012,2012,539,5379139,10
,Minnesota,27,Drug-induced causes,D,2013,2013,579,5420380,10.7
,Minnesota,27,Drug-induced causes,D,2014,2014,586,5457173,10.7
,Minnesota,27,Drug-induced causes,D,2015,2015,653,5489594,11.9
,Minnesota,27,Drug-induced causes,D,2016,2016,750,5519952,13.6
,Minnesota,27,Drug-induced causes,D,2017,2017,825,5576606,14.8
,Minnesota,27,Drug-induced causes,D,2018,2018,736,5611179,13.1
,Minnesota,27,Alcohol-induced causes,A,1999,1999,12,4873481,Unreliable
,Minnesota,27,Alcohol-induced causes,A,2000,2000,15,4919479,Unreliable
,Minnesota,27,Alcohol-induced causes,A,2001,2001,13,4982796,Unreliable
,Minnesota,27,Alcohol-induced causes,A,2002,2002,11,5018935,Unreliable
,Minnesota,27,Alcohol-induced causes,A,2003,2003,14,5053572,Unreliable
,Minnesota,27,Alcohol-induced causes,A,2004,2004,23,5087713,0.5
,Minnesota,27,Alcohol-induced causes,A,2005,2005,25,5119598,0.5
,Minnesota,27,Alcohol-induced causes,A,2006,2006,26,5163555,0.5
,Minnesota,27,Alcohol-induced causes,A,2007,2007,20,5207203,0.4
,Minnesota,27,Alcohol-induced causes,A,2008,2008,39,5247018,0.7
,Minnesota,27,Alcohol-induced causes,A,2009,2009,27,5281203,0.5
,Minnesota,27,Alcohol-induced causes,A,2010,2010,49,5303925,0.9
,Minnesota,27,Alcohol-induced causes,A,2011,2011,58,5344861,1.1
,Minnesota,27,Alcohol-induced causes,A,2012,2012,74,5379139,1.4
,Minnesota,27,Alcohol-induced causes,A,2013,2013,95,5420380,1.8
,Minnesota,27,Alcohol-induced causes,A,2014,2014,109,5457173,2
,Minnesota,27,Alcohol-induced causes,A,2015,2015,123,5489594,2.2
,Minnesota,27,Alcohol-induced causes,A,2016,2016,126,5519952,2.3
,Minnesota,27,Alcohol-induced causes,A,2017,2017,126,5576606,2.3
,Minnesota,27,Alcohol-induced causes,A,2018,2018,173,5611179,3.1
,Minnesota,27,All other non-drug and non-alcohol causes,O,1999,1999,482,4873481,9.9
,Minnesota,27,All other non-drug and non-alcohol causes,O,2000,2000,527,4919479,10.7
,Minnesota,27,All other non-drug and non-alcohol causes,O,2001,2001,516,4982796,10.4
,Minnesota,27,All other non-drug and non-alcohol causes,O,2002,2002,547,5018935,10.9
,Minnesota,27,All other non-drug and non-alcohol causes,O,2003,2003,587,5053572,11.6
,Minnesota,27,All other non-drug and non-alcohol causes,O,2004,2004,633,5087713,12.4
,Minnesota,27,All other non-drug and non-alcohol causes,O,2005,2005,729,5119598,14.2
,Minnesota,27,All other non-drug and non-alcohol causes,O,2006,2006,713,5163555,13.8
,Minnesota,27,All other non-drug and non-alcohol causes,O,2007,2007,653,5207203,12.5
,Minnesota,27,All other non-drug and non-alcohol causes,O,2008,2008,690,5247018,13.2
,Minnesota,27,All other non-drug and non-alcohol causes,O,2009,2009,713,5281203,13.5
,Minnesota,27,All other non-drug and non-alcohol causes,O,2010,2010,742,5303925,14
,Minnesota,27,All other non-drug and non-alcohol causes,O,2011,2011,4243,5344861,79.4
,Minnesota,27,All other non-drug and non-alcohol causes,O,2012,2012,5320,5379139,98.9
,Minnesota,27,All other non-drug and non-alcohol causes,O,2013,2013,5982,5420380,110.4
,Minnesota,27,All other non-drug and non-alcohol causes,O,2014,2014,6453,5457173,118.2
,Minnesota,27,All other non-drug and non-alcohol causes,O,2015,2015,6609,5489594,120.4
,Minnesota,27,All other non-drug and non-alcohol causes,O,2016,2016,6958,5519952,126.1
,Minnesota,27,All other non-drug and non-alcohol causes,O,2017,2017,7477,5576606,134.1
,Minnesota,27,All other non-drug and non-alcohol causes,O,2018,2018,7776,5611179,138.6
,Mississippi,28,Drug-induced causes,D,1999,1999,101,2828408,3.6
,Mississippi,28,Drug-induced causes,D,2000,2000,123,2844658,4.3
,Mississippi,28,Drug-induced causes,D,2001,2001,183,2852994,6.4
,Mississippi,28,Drug-induced causes,D,2002,2002,202,2858681,7.1
,Mississippi,28,Drug-induced causes,D,2003,2003,225,2868312,7.8
,Mississippi,28,Drug-induced causes,D,2004,2004,245,2889010,8.5
,Mississippi,28,Drug-induced causes,D,2005,2005,263,2905943,9.1
,Mississippi,28,Drug-induced causes,D,2006,2006,368,2904978,12.7
,Mississippi,28,Drug-induced causes,D,2007,2007,334,2928350,11.4
,Mississippi,28,Drug-induced causes,D,2008,2008,321,2947806,10.9
,Mississippi,28,Drug-induced causes,D,2009,2009,345,2958774,11.7
,Mississippi,28,Drug-induced causes,D,2010,2010,353,2967297,11.9
,Mississippi,28,Drug-induced causes,D,2011,2011,317,2978512,10.6
,Mississippi,28,Drug-induced causes,D,2012,2012,328,2984926,11
,Mississippi,28,Drug-induced causes,D,2013,2013,327,2991207,10.9
,Mississippi,28,Drug-induced causes,D,2014,2014,361,2994079,12.1
,Mississippi,28,Drug-induced causes,D,2015,2015,369,2992333,12.3
